312	0.112243
313	0.111764
314	0.110054
315	0.108432
320	0.108022
321	0.108355
322	0.108339
323	0.107298
328	0.104505
329	0.103744
330	0.103821
331	0.103588
336	0.103762
337	0.105314
338	0.105998
339	0.104474
344	0.103338
345	0.101222
346	0.102157
347	0.099804
352	0.099127
353	0.097462
354	0.097795
355	0.101538
360	0.103211
361	0.103664
362	0.104708
363	0.105556
368	0.103672
369	0.102303
370	0.102308
371	0.100865
376	0.100288
377	0.099006
378	0.098037
379	0.098850
384	0.098965
385	0.097237
386	0.098303
387	0.099732
392	0.103588
393	0.102418
394	0.102220
395	0.099900
400	0.097381
401	0.094655
402	0.092761
403	0.092508
408	0.091708
409	0.092609
410	0.092777
411	0.093085
416	0.091984
417	0.089300
418	0.086751
419	0.084842
424	0.083939
425	0.081413
426	0.079741
427	0.079848
432	0.082015
433	0.080494
434	0.080520
435	0.080944
440	0.079559
441	0.078494
442	0.076350
443	0.076083
448	0.077031
449	0.075721
450	0.075925
451	0.074853
456	0.072910
457	0.073846
458	0.072391
459	0.072291
464	0.073577
465	0.072077
466	0.071442
467	0.072300
472	0.071605
473	0.070650
474	0.070319
475	0.069177
480	0.069365
481	0.068631
482	0.066829
483	0.066650
488	0.065565
489	0.065154
490	0.066849
491	0.068382
496	0.070472
497	0.072713
498	0.070338
499	0.070169
504	0.070153
505	0.069079
506	0.068061
507	0.067426
512	0.068017
513	0.069079
514	0.069142
515	0.070586
520	0.071044
521	0.071273
522	0.068507
523	0.067941
528	0.068484
529	0.065857
530	0.069281
531	0.068369
536	0.068301
537	0.068484
538	0.068675
539	0.068678
544	0.069675
545	0.067669
546	0.066289
547	0.066162
552	0.066833
553	0.066095
554	0.066484
555	0.068798
560	0.067525
561	0.066294
562	0.064867
563	0.063133
568	0.062622
569	0.061619
570	0.061133
571	0.060722
576	0.060088
577	0.060111
578	0.060413
579	0.068041
584	0.067282
585	0.065295
586	0.065712
587	0.064659
592	0.064294
593	0.062089
594	0.061138
595	0.060719
600	0.061387
601	0.059829
602	0.060052
603	0.059683
608	0.060886
609	0.060622
610	0.059686
611	0.062002
616	0.061467
617	0.060236
618	0.058712
619	0.058539
624	0.057107
625	0.056076
626	0.053970
627	0.053728
632	0.054050
633	0.052785
634	0.054050
635	0.054656
640	0.055050
641	0.054690
642	0.055289
643	0.056070
648	0.056651
649	0.055871
650	0.055461
651	0.054980
656	0.054308
657	0.053226
658	0.054269
659	0.053825
664	0.054489
665	0.052196
666	0.051756
667	0.051129
672	0.050555
673	0.049169
674	0.047489
675	0.046440
680	0.046504
681	0.046312
682	0.046426
683	0.046438
688	0.048383
689	0.048084
690	0.048315
691	0.048227
696	0.047059
697	0.046616
698	0.046321
699	0.046101
704	0.045601
705	0.045203
706	0.046501
707	0.046285
712	0.045809
713	0.045628
714	0.045858
715	0.045737
720	0.045438
721	0.045107
722	0.045939
723	0.046753
728	0.048166
729	0.047121
730	0.047304
731	0.046748
736	0.046787
737	0.046558
738	0.046026
739	0.045437
744	0.045867
745	0.045116
746	0.045152
747	0.044955
752	0.045401
753	0.044847
754	0.044152
755	0.044700
760	0.044584
761	0.044110
762	0.043858
763	0.045276
768	0.045701
769	0.046768
770	0.045933
771	0.047826
776	0.047399
777	0.046653
778	0.045896
779	0.046034
784	0.046363
785	0.044934
786	0.044201
787	0.044098
792	0.043741
793	0.041681
794	0.040982
795	0.041917
800	0.041336
801	0.040310
802	0.039303
803	0.041276
808	0.044122
809	0.042991
810	0.041918
811	0.042209
816	0.044253
817	0.046515
818	0.045211
819	0.044596
824	0.043875
825	0.042600
826	0.040546
827	0.039725
832	0.039792
833	0.039675
834	0.040179
835	0.038644
840	0.038194
841	0.037762
842	0.037356
843	0.036242
848	0.036094
849	0.036103
850	0.035727
851	0.035651
856	0.036233
857	0.035999
858	0.035022
859	0.036881
864	0.037023
865	0.036385
866	0.037527
867	0.036766
872	0.036265
873	0.035871
874	0.035878
875	0.037451
880	0.037949
881	0.039477
882	0.039069
883	0.038750
888	0.039293
889	0.038324
890	0.038668
891	0.039227
896	0.038250
897	0.038781
898	0.039033
899	0.039006
904	0.039822
905	0.039426
906	0.039550
907	0.039520
912	0.039502
913	0.038802
914	0.038778
915	0.039365
920	0.040253
921	0.039484
922	0.038996
923	0.040320
928	0.041867
929	0.041453
930	0.041918
931	0.041100
936	0.041877
937	0.040502
938	0.039812
939	0.040739
944	0.040818
945	0.039794
946	0.038738
947	0.038375
952	0.037494
953	0.037132
954	0.036331
955	0.036310
960	0.036538
961	0.037160
962	0.037235
963	0.037117
968	0.037561
969	0.037550
970	0.036742
971	0.037089
976	0.037786
977	0.037327
978	0.036528
979	0.036177
984	0.036193
985	0.035723
986	0.034396
987	0.035385
992	0.034980
993	0.034528
994	0.034109
995	0.034851
1000	0.035348
1001	0.035026
1002	0.035612
1003	0.036024
1008	0.036393
1009	0.037224
1010	0.037602
1011	0.037108
1016	0.037150
1017	0.037281
1018	0.036871
1019	0.036602
1024	0.036702
1025	0.035997
1026	0.035277
1027	0.034485
1032	0.034190
1033	0.034128
1034	0.033906
1035	0.033330
1040	0.033343
1041	0.033548
1042	0.032753
1043	0.032120
1048	0.033026
1049	0.033313
1050	0.032929
1051	0.032679
1056	0.032090
1057	0.031683
1058	0.031331
1059	0.031308
1064	0.031291
1065	0.030555
1066	0.031191
1067	0.030850
1072	0.030953
1073	0.031223
1074	0.030950
1075	0.032038
1080	0.031799
1081	0.031764
1082	0.031721
1083	0.033368
1088	0.033144
1089	0.032694
1090	0.033084
1091	0.033345
1096	0.035098
1097	0.034601
1098	0.034622
1099	0.034975
1104	0.034490
1105	0.038763
1106	0.037006
1107	0.035887
1112	0.035355
1113	0.035961
1114	0.035580
1115	0.035987
1120	0.036496
1121	0.035802
1122	0.035921
1123	0.035012
1128	0.035241
1129	0.035269
1130	0.035505
1131	0.036199
1136	0.037092
1137	0.036228
1138	0.035865
1139	0.034771
1144	0.034498
1145	0.033047
1146	0.032535
1147	0.031961
1152	0.031384
1153	0.030963
1154	0.030242
1155	0.030723
1160	0.030766
1161	0.029991
1162	0.030759
1163	0.033574
1168	0.033770
1169	0.033262
1170	0.032519
1171	0.032616
1176	0.031977
1177	0.031617
1178	0.030800
1179	0.030662
1184	0.029804
1185	0.028782
1186	0.029151
1187	0.029567
1192	0.029268
1193	0.028813
1194	0.029121
1195	0.029221
1200	0.030266
1201	0.030296
1202	0.029877
1203	0.029498
1208	0.029372
1209	0.028885
1210	0.029679
1211	0.029885
1216	0.029082
1217	0.028816
1218	0.028535
1219	0.029507
1224	0.029583
1225	0.029654
1226	0.029196
1227	0.029206
1232	0.028667
1233	0.028205
1234	0.027700
1235	0.027732
1240	0.027573
1241	0.027404
1242	0.027094
1243	0.027350
1248	0.027129
1249	0.026694
1250	0.026401
1251	0.026958
1256	0.027668
1257	0.027561
1258	0.026962
1259	0.027425
1264	0.027545
1265	0.027196
1266	0.026857
1267	0.027292
1272	0.027292
1273	0.029908
1274	0.029573
1275	0.029243
1280	0.030342
1281	0.029673
1282	0.029338
1283	0.029990
1288	0.030523
1289	0.030832
1290	0.030188
1291	0.029950
1296	0.029774
1297	0.028676
1298	0.028402
1299	0.028213
1304	0.027894
1305	0.027411
1306	0.027693
1307	0.027853
1312	0.027354
1313	0.027548
1314	0.027147
1315	0.026710
1320	0.027078
1321	0.027397
1322	0.027388
1323	0.027811
1328	0.027750
1329	0.028996
1330	0.028452
1331	0.028279
1336	0.027842
1337	0.027568
1338	0.028265
1339	0.027973
1344	0.028005
1345	0.027063
1346	0.026566
1347	0.026593
1352	0.027103
1353	0.026390
1354	0.027745
1355	0.027372
1360	0.026931
1361	0.026522
1362	0.027349
1363	0.027173
1368	0.027810
1369	0.027296
1370	0.026507
1371	0.026200
1376	0.027178
1377	0.027522
1378	0.026966
1379	0.027012
1384	0.027197
1385	0.026780
1386	0.025861
1387	0.025891
1392	0.026490
1393	0.027920
1394	0.027707
1395	0.026621
1400	0.026082
1401	0.025757
1402	0.025679
1403	0.025400
1408	0.024980
1409	0.024989
1410	0.024515
1411	0.025168
1416	0.025008
1417	0.025592
1418	0.026008
1419	0.026888
1424	0.028635
1425	0.028277
1426	0.027929
1427	0.027620
1432	0.028266
1433	0.027000
1434	0.026151
1435	0.025408
1440	0.024821
1441	0.025035
1442	0.024828
1443	0.025645
1448	0.025714
1449	0.025514
1450	0.025274
1451	0.025198
1456	0.024429
1457	0.024236
1458	0.023746
1459	0.023499
1464	0.023708
1465	0.023506
1466	0.023991
1467	0.025190
1472	0.025152
1473	0.026085
1474	0.025472
1475	0.025729
1480	0.025627
1481	0.025079
1482	0.024713
1483	0.024745
1488	0.024551
1489	0.024570
1490	0.024732
1491	0.024256
1496	0.024002
1497	0.023354
1498	0.022808
1499	0.022853
1504	0.022883
1505	0.022813
1506	0.022968
1507	0.023089
1512	0.023309
1513	0.022831
1514	0.022237
1515	0.022159
1520	0.023000
1521	0.022273
1522	0.022300
1523	0.021945
1528	0.021854
1529	0.021209
1530	0.021051
1531	0.021114
1536	0.021602
1537	0.021679
1538	0.022124
1539	0.022154
1544	0.022033
1545	0.022275
1546	0.023185
1547	0.023368
1552	0.022886
1553	0.022754
1554	0.023634
1555	0.023503
1560	0.024031
1561	0.024506
1562	0.024826
1563	0.025068
1568	0.025094
1569	0.024776
1570	0.024866
1571	0.024836
1576	0.024731
1577	0.023697
1578	0.022800
1579	0.022971
1584	0.022846
1585	0.023494
1586	0.023277
1587	0.023137
1592	0.023769
1593	0.024074
1594	0.024201
1595	0.024098
1600	0.023947
1601	0.023874
1602	0.024326
1603	0.023923
1608	0.023400
1609	0.024027
1610	0.024441
1611	0.024220
1616	0.023931
1617	0.024189
1618	0.024300
1619	0.024481
1624	0.024345
1625	0.023883
1626	0.024382
1627	0.024680
1632	0.024481
1633	0.024361
1634	0.024467
1635	0.024178
1640	0.024691
1641	0.024262
1642	0.024386
1643	0.023963
1648	0.023680
1649	0.022840
1650	0.022826
1651	0.022595
1656	0.022691
1657	0.022861
1658	0.022522
1659	0.023354
1664	0.023565
1665	0.023041
1666	0.024428
1667	0.024540
1672	0.024654
1673	0.026164
1674	0.025829
1675	0.026209
1680	0.026443
1681	0.025701
1682	0.025581
1683	0.025088
1688	0.025695
1689	0.025093
1690	0.024958
1691	0.024853
1696	0.024757
1697	0.025437
1698	0.027083
1699	0.027019
1704	0.026562
1705	0.026435
1706	0.026221
1707	0.025235
1712	0.025236
1713	0.024616
1714	0.024352
1715	0.024405
1720	0.024564
1721	0.023783
1722	0.023001
1723	0.022712
1728	0.022788
1729	0.022092
1730	0.022020
1731	0.022196
1736	0.021996
1737	0.021366
1738	0.021909
1739	0.021626
1744	0.021447
1745	0.022191
1746	0.022462
1747	0.022361
1752	0.021563
1753	0.021297
1754	0.021664
1755	0.021969
1760	0.021625
1761	0.021205
1762	0.021092
1763	0.021217
1768	0.020931
1769	0.020387
1770	0.020169
1771	0.020209
1776	0.020126
1777	0.020419
1778	0.020329
1779	0.020125
1784	0.020554
1785	0.020597
1786	0.020809
1787	0.021066
1792	0.020883
1793	0.020277
1794	0.020492
1795	0.020497
1800	0.020287
1801	0.020353
1802	0.019829
1803	0.019709
1808	0.019434
1809	0.018870
1810	0.019195
1811	0.019632
1816	0.019238
1817	0.019387
1818	0.019025
1819	0.019026
1824	0.019252
1825	0.019403
1826	0.019688
1827	0.019675
1832	0.019413
1833	0.018727
1834	0.021261
1835	0.020935
1840	0.020581
1841	0.020594
1842	0.020525
1843	0.020890
1848	0.021272
1849	0.021151
1850	0.021011
1851	0.020515
1856	0.020431
1857	0.020593
1858	0.020605
1859	0.020366
1864	0.020219
1865	0.019912
1866	0.019925
1867	0.020048
1872	0.020116
1873	0.019720
1874	0.019751
1875	0.019969
1880	0.020803
1881	0.021254
1882	0.021310
1883	0.021175
1888	0.021363
1889	0.021354
1890	0.021133
1891	0.020913
1896	0.020505
1897	0.020216
1898	0.020574
1899	0.020019
1904	0.020096
1905	0.020144
1906	0.019996
1907	0.020080
1912	0.019913
1913	0.020246
1914	0.020304
1915	0.020738
1920	0.021008
1921	0.020506
1922	0.020538
1923	0.021170
1928	0.020985
1929	0.020947
1930	0.020903
1931	0.021233
1936	0.021350
1937	0.021887
1938	0.021800
1939	0.021428
1944	0.020637
1945	0.020383
1946	0.020301
1947	0.020528
1952	0.019824
1953	0.019906
1954	0.020829
1955	0.020750
1960	0.020319
1961	0.020487
1962	0.020208
1963	0.020787
1968	0.020854
1969	0.020723
1970	0.020286
1971	0.020469
1976	0.020572
1977	0.020428
1978	0.020551
1979	0.020693
1984	0.021011
1985	0.021067
1986	0.020752
1987	0.020988
1992	0.020700
1993	0.020397
1994	0.020535
1995	0.021127
2000	0.021486
2001	0.021138
2002	0.021632
2003	0.021832
2008	0.022121
2009	0.021926
2010	0.021310
2011	0.025135
2016	0.024797
2017	0.024842
2018	0.023836
2019	0.024302
2024	0.024002
2025	0.023693
2026	0.023026
2027	0.023021
2032	0.024112
2033	0.023116
2034	0.022881
2035	0.022746
2040	0.022179
2041	0.021649
2042	0.021783
2043	0.021802
2048	0.022278
2049	0.021682
2050	0.022836
2051	0.022867
2056	0.023434
2057	0.022944
2058	0.022200
2059	0.022439
2064	0.022008
2065	0.021817
2066	0.023467
2067	0.024076
2072	0.024994
2073	0.024378
2074	0.023372
2075	0.023564
2080	0.023769
2081	0.023246
2082	0.022700
2083	0.022556
2088	0.022603
2089	0.022009
2090	0.021621
2091	0.021370
2096	0.021034
2097	0.020503
2098	0.020225
2099	0.020229
2104	0.019963
2105	0.021347
2106	0.021537
2107	0.021899
2112	0.022283
2113	0.022070
2114	0.021915
2115	0.021518
2120	0.021236
2121	0.020966
2122	0.020414
2123	0.020210
2128	0.019906
2129	0.019693
2130	0.018786
2131	0.018183
2136	0.017981
2137	0.017658
2138	0.017500
2139	0.017157
2144	0.016982
2145	0.017399
2146	0.017221
2147	0.017183
2152	0.017326
2153	0.017134
2154	0.017096
2155	0.016811
2160	0.016654
2161	0.017425
2162	0.016932
2163	0.017703
2168	0.017736
2169	0.018154
2170	0.020576
2171	0.020097
2176	0.019498
2177	0.019152
2178	0.019446
2179	0.018998
2184	0.018676
2185	0.018185
2186	0.018873
2187	0.019000
2192	0.020707
2193	0.020076
2194	0.019442
2195	0.019584
2200	0.019121
2201	0.018850
2202	0.018684
2203	0.018638
2208	0.018736
2209	0.018682
2210	0.018431
2211	0.018444
2216	0.019111
2217	0.021972
2218	0.022032
2219	0.021331
2224	0.020969
2225	0.020180
2226	0.020066
2227	0.019439
2232	0.019267
2233	0.019091
2234	0.018924
2235	0.018770
2240	0.018572
2241	0.018011
2242	0.019077
2243	0.018891
2248	0.018813
2249	0.018343
2250	0.018052
2251	0.017698
2256	0.017847
2257	0.017057
2258	0.016692
2259	0.016694
2264	0.016893
2265	0.016917
2266	0.016697
2267	0.016817
2272	0.016764
2273	0.016478
2274	0.016298
2275	0.016005
2280	0.016135
2281	0.016217
2282	0.016038
2283	0.016190
2288	0.016069
2289	0.016373
2290	0.016618
2291	0.016789
2296	0.016332
2297	0.016071
2298	0.017867
2299	0.017879
2304	0.018822
2305	0.018468
2306	0.018226
2307	0.021591
2312	0.020936
2313	0.021006
2314	0.020478
2315	0.020311
2320	0.020068
2321	0.020460
2322	0.019749
2323	0.019434
2328	0.019264
2329	0.019297
2330	0.018934
2331	0.022293
2336	0.022042
2337	0.021319
2338	0.022150
2339	0.022323
2344	0.022035
2345	0.021350
2346	0.020914
2347	0.022443
2352	0.021952
2353	0.021360
2354	0.020767
2355	0.020040
2360	0.019947
2361	0.019853
2362	0.019895
2363	0.019555
2368	0.019000
2369	0.018328
2370	0.018460
2371	0.018490
2376	0.018060
2377	0.017457
2378	0.018140
2379	0.017729
2384	0.017613
2385	0.017380
2386	0.017123
2387	0.016843
2392	0.016492
2393	0.016146
2394	0.016041
2395	0.016128
2400	0.016188
2401	0.019019
2402	0.018661
2403	0.018221
2408	0.018371
2409	0.020302
2410	0.019525
2411	0.019363
2416	0.019132
2417	0.019834
2418	0.019984
2419	0.019985
2424	0.020098
2425	0.019874
2426	0.021386
2427	0.021513
2432	0.021076
2433	0.020647
2434	0.019938
2435	0.020172
2440	0.019693
2441	0.019496
2442	0.019123
2443	0.018997
2448	0.018506
2449	0.018799
2450	0.021345
2451	0.020685
2456	0.020066
2457	0.020085
2458	0.019560
2459	0.019768
2464	0.018995
2465	0.019386
2466	0.018872
2467	0.018458
2472	0.017909
2473	0.017881
2474	0.019674
2475	0.019138
2480	0.018766
2481	0.019134
2482	0.019058
2483	0.018973
2488	0.018999
2489	0.019481
2490	0.019319
2491	0.018682
2496	0.018855
2497	0.018350
2498	0.019821
2499	0.019463
2504	0.019356
2505	0.018750
2506	0.018746
2507	0.018277
2512	0.018513
2513	0.018300
2514	0.017853
2515	0.017857
2520	0.017540
2521	0.018099
2522	0.017600
2523	0.017382
2528	0.017383
2529	0.016961
2530	0.016837
2531	0.017173
2536	0.018702
2537	0.018036
2538	0.017559
2539	0.017367
2544	0.019442
2545	0.018727
2546	0.018454
2547	0.018014
2552	0.017566
2553	0.017259
2554	0.016989
2555	0.017121
2560	0.017175
2561	0.016705
2562	0.016395
2563	0.016681
2568	0.017423
2569	0.016842
2570	0.016690
2571	0.016488
2576	0.016767
2577	0.018726
2578	0.018343
2579	0.017966
2584	0.017331
2585	0.016841
2586	0.016863
2587	0.017060
2592	0.017126
2593	0.016970
2594	0.016803
2595	0.017321
2600	0.017966
2601	0.017587
2602	0.016982
2603	0.016659
2608	0.016164
2609	0.016230
2610	0.017534
2611	0.017887
2616	0.017708
2617	0.017392
2618	0.017474
2619	0.016884
2624	0.016633
2625	0.016151
2626	0.018632
2627	0.017888
2632	0.017502
2633	0.017117
2634	0.016844
2635	0.016476
2640	0.016327
2641	0.016815
2642	0.016935
2643	0.016712
2648	0.016581
2649	0.016395
2650	0.016253
2651	0.016291
2656	0.016507
2657	0.016893
2658	0.016909
2659	0.016832
2664	0.016802
2665	0.016578
2666	0.016374
2667	0.016518
2672	0.016782
2673	0.016379
2674	0.016229
2675	0.016633
2680	0.017476
2681	0.016957
2682	0.016670
2683	0.016504
2688	0.016429
2689	0.015926
2690	0.017099
2691	0.016984
2696	0.016732
2697	0.016384
2698	0.016826
2699	0.016952
2704	0.020066
2705	0.019843
2706	0.019993
2707	0.020292
2712	0.019386
2713	0.019363
2714	0.018978
2715	0.019251
2720	0.020658
2721	0.020089
2722	0.019697
2723	0.019435
2728	0.019301
2729	0.018994
2730	0.018937
2731	0.018796
2736	0.018816
2737	0.018381
2738	0.018579
2739	0.018332
2744	0.018478
2745	0.018428
2746	0.017770
2747	0.017563
2752	0.017718
2753	0.017874
2754	0.017569
2755	0.017677
2760	0.017658
2761	0.017429
2762	0.017378
2763	0.018006
2768	0.017725
2769	0.017724
2770	0.017740
2771	0.017916
2776	0.017849
2777	0.017751
2778	0.018379
2779	0.018030
2784	0.018152
2785	0.018090
2786	0.018432
2787	0.018171
2792	0.019564
2793	0.018842
2794	0.018824
2795	0.018785
2800	0.018325
2801	0.017877
2802	0.017588
2803	0.017422
2808	0.017179
2809	0.017657
2810	0.017709
2811	0.017576
2816	0.017358
2817	0.017198
2818	0.017813
2819	0.017548
2824	0.017141
2825	0.016633
2826	0.016540
2827	0.016332
2832	0.016352
2833	0.015875
2834	0.015663
2835	0.015592
2840	0.015582
2841	0.015409
2842	0.015635
2843	0.015643
2848	0.015655
2849	0.015240
2850	0.015098
2851	0.014804
2856	0.015165
2857	0.014839
2858	0.014644
2859	0.014839
2864	0.014653
2865	0.014475
2866	0.014239
2867	0.014354
2872	0.014348
2873	0.014523
2874	0.014303
2875	0.014568
2880	0.014598
2881	0.014692
2882	0.014372
2883	0.014661
2888	0.014546
2889	0.014364
2890	0.014425
2891	0.014585
2896	0.014953
2897	0.014509
2898	0.014527
2899	0.014488
2904	0.014846
2905	0.015153
2906	0.015060
2907	0.015494
2912	0.015500
2913	0.015062
2914	0.014963
2915	0.015418
2920	0.015326
2921	0.015446
2922	0.015434
2923	0.015056
2928	0.015484
2929	0.015527
2930	0.015258
2931	0.014941
2936	0.015061
2937	0.015155
2938	0.015105
2939	0.015344
2944	0.015647
2945	0.015544
2946	0.015878
2947	0.016043
2952	0.015833
2953	0.015649
2954	0.015157
2955	0.014964
2960	0.014948
2961	0.014511
2962	0.014390
2963	0.014414
2968	0.014232
2969	0.014746
2970	0.014654
2971	0.014308
2976	0.014382
2977	0.014440
2978	0.014459
2979	0.014579
2984	0.014968
2985	0.015110
2986	0.014940
2987	0.016040
2992	0.015554
2993	0.015197
2994	0.015124
2995	0.015331
3000	0.015428
3001	0.015163
3002	0.015179
3003	0.016143
3008	0.016259
3009	0.015949
3010	0.015789
3011	0.015744
3016	0.015941
3017	0.016051
3018	0.016200
3019	0.016111
3024	0.016129
3025	0.015760
3026	0.016391
3027	0.015985
3032	0.015626
3033	0.015397
3034	0.015388
3035	0.015431
3040	0.015241
3041	0.015298
3042	0.015254
3043	0.016311
3048	0.016161
3049	0.017323
3050	0.016847
3051	0.016465
3056	0.016283
3057	0.016608
3058	0.016275
3059	0.016701
3064	0.016511
3065	0.016000
3066	0.015669
3067	0.015285
3072	0.015364
3073	0.015009
3074	0.014496
3075	0.014634
3080	0.014811
3081	0.014943
3082	0.014795
3083	0.014994
3088	0.014832
3089	0.015028
3090	0.014709
3091	0.014841
3096	0.014914
3097	0.014501
3098	0.014451
3099	0.014708
3104	0.015082
3105	0.015027
3106	0.014819
3107	0.014530
3112	0.015219
3113	0.014528
3114	0.014350
3115	0.014137
3120	0.013765
3121	0.013315
3122	0.013312
3123	0.013520
3128	0.013397
3129	0.013030
3130	0.012852
3131	0.013920
3136	0.014112
3137	0.013577
3138	0.013484
3139	0.013102
3144	0.013509
3145	0.013387
3146	0.013266
3147	0.013301
3152	0.013340
3153	0.013091
3154	0.012667
3155	0.012795
3160	0.012462
3161	0.012503
3162	0.012586
3163	0.012603
3168	0.012471
3169	0.012896
3170	0.012688
3171	0.012905
3176	0.013076
3177	0.012801
3178	0.012816
3179	0.012663
3184	0.013127
3185	0.012908
3186	0.013058
3187	0.013700
3192	0.013685
3193	0.013836
3194	0.013722
3195	0.013940
3200	0.013726
3201	0.014210
3202	0.013952
3203	0.013870
3208	0.014016
3209	0.013530
3210	0.013454
3211	0.013598
3216	0.013357
3217	0.013041
3218	0.012711
3219	0.012309
3224	0.012987
3225	0.013263
3226	0.012979
3227	0.013048
3232	0.013163
3233	0.012868
3234	0.012858
3235	0.013303
3240	0.014045
3241	0.013677
3242	0.014123
3243	0.014141
3248	0.014260
3249	0.014020
3250	0.014865
3251	0.015139
3256	0.014981
3257	0.015236
3258	0.015572
3259	0.015512
3264	0.015514
3265	0.015033
3266	0.015368
3267	0.016226
3272	0.015822
3273	0.015512
3274	0.015319
3275	0.015281
3280	0.014988
3281	0.014908
3282	0.015102
3283	0.015080
3288	0.014772
3289	0.014566
3290	0.014228
3291	0.014624
3296	0.014092
3297	0.013719
3298	0.013604
3299	0.013545
3304	0.013162
3305	0.013108
3306	0.012984
3307	0.012876
3312	0.012840
3313	0.012558
3314	0.012396
3315	0.012294
3320	0.012319
3321	0.012449
3322	0.012308
3323	0.013682
3328	0.013641
3329	0.013362
3330	0.014008
3331	0.014649
3336	0.014343
3337	0.013888
3338	0.014056
3339	0.013707
3344	0.013568
3345	0.013928
3346	0.013917
3347	0.014324
3352	0.013809
3353	0.014097
3354	0.014342
3355	0.014546
3360	0.014498
3361	0.014815
3362	0.015294
3363	0.015799
3368	0.015748
3369	0.015263
3370	0.014984
3371	0.015029
3376	0.014721
3377	0.014372
3378	0.014155
3379	0.014157
3384	0.014063
3385	0.015625
3386	0.015306
3387	0.015454
3392	0.015544
3393	0.016914
3394	0.016880
3395	0.016696
3400	0.016678
3401	0.016234
3402	0.016118
3403	0.016260
3408	0.017051
3409	0.016481
3410	0.016115
3411	0.016210
3416	0.016475
3417	0.016341
3418	0.016190
3419	0.016249
3424	0.016260
3425	0.015652
3426	0.015567
3427	0.015534
3432	0.015077
3433	0.014524
3434	0.014211
3435	0.014077
3440	0.013894
3441	0.013840
3442	0.014008
3443	0.013946
3448	0.013594
3449	0.013275
3450	0.013249
3451	0.013071
3456	0.013038
3457	0.012747
3458	0.012633
3459	0.012850
3464	0.012776
3465	0.013413
3466	0.013327
3467	0.013591
3472	0.013144
3473	0.012889
3474	0.012905
3475	0.013092
3480	0.012950
3481	0.012830
3482	0.012687
3483	0.013814
3488	0.014138
3489	0.013851
3490	0.013552
3491	0.013138
3496	0.013697
3497	0.013506
3498	0.013301
3499	0.013077
3504	0.013380
3505	0.013084
3506	0.013014
3507	0.012927
3512	0.012985
3513	0.012764
3514	0.013025
3515	0.012853
3520	0.012580
3521	0.012539
3522	0.012603
3523	0.012953
3528	0.012750
3529	0.012989
3530	0.012490
3531	0.012254
3536	0.012233
3537	0.012143
3538	0.012009
3539	0.012348
3544	0.012672
3545	0.012095
3546	0.012052
3547	0.012310
3552	0.012692
3553	0.012594
3554	0.012640
3555	0.012710
3560	0.012679
3561	0.012806
3562	0.012690
3563	0.013185
3568	0.015709
3569	0.015256
3570	0.014751
3571	0.014555
3576	0.014641
3577	0.014106
3578	0.014025
3579	0.014133
3584	0.014296
3585	0.014276
3586	0.014090
3587	0.013826
3592	0.014271
3593	0.013850
3594	0.013270
3595	0.012824
3600	0.013318
3601	0.013127
3602	0.012858
3603	0.012716
3608	0.012542
3609	0.012647
3610	0.012284
3611	0.012154
3616	0.012328
3617	0.012479
3618	0.012152
3619	0.012383
3624	0.012792
